0,1,2,3,4,5,6,7,8,9,10,11,12,critical_temp
0.734386918351669,0.13417095820940975,1.1431448249011342,-0.2929065142777203,0.7204417365892462,-0.2702001652353103,0.05500814750796916,-0.3408891440684372,0.2854764456045228,-0.03820137960460908,-0.0027460592993043503,0.15503784836307433,0.008470686916518944,8.5
0.797601258185617,-0.4748234234381047,-0.06972387824880447,-0.19307951136806845,-0.41478446893071325,-0.4992196934742621,0.18983005410454742,-0.048835533324048594,-0.12313920563308624,-0.029768265304071746,-0.22164711973044823,0.2765312895142038,-0.16321950727322715,13.3
-1.1787947649773642,-0.3339080463053437,-0.2067355852270803,0.017398562667553134,-7.622026759309204e-05,0.0015708835909307697,-0.1934228753800464,0.12878421733048398,-0.32849646783400815,0.014120732171566137,0.04711867253041746,0.18635681134497015,-0.02603641047122711,67.1
-0.9813045297509653,0.417593544102277,-0.09857255205666601,0.011647430252471858,-0.027934640221686517,-0.14637794161110185,-0.04513369666755915,-0.002100042741963836,0.02253259929344507,-0.17852524986623416,0.021990440184625478,-0.1490315658727125,-0.0606269842616849,29.0
1.2308119433077944,0.1297058870445272,-0.02206182190907716,-0.6510617397627615,0.11108182310512454,-0.11660324439848088,-0.07317174384724205,0.44667789841716277,-0.10307342543150379,-0.11109268379757542,-0.39301183425504993,0.035927625207654454,0.08907650043930221,12.6
2.1737265264909094,0.7699397742029477,-0.1878782773409667,-0.11592024496830872,-0.22825364614058274,-0.419321116976425,-0.35502094787567323,0.21236082661184863,0.35922049846562326,-0.0041878484922707885,-0.0913051971788691,0.2380540447752055,0.2714095689030213,3.642
-0.8958702993044115,0.5043940261022024,-0.1291421334924708,0.45354546693462333,0.07094124058322987,0.3984440279912272,-0.04142139539021813,-0.2618115313524021,0.05769845463630927,0.18140762240020225,-0.014669833848429322,0.10230677645103567,-0.04062149782362924,63.6
-0.31343249320658634,-1.0126367974628683,0.6557153206723563,0.7582205362575998,-0.9640223099412341,-0.09313882347793029,0.1463194699454883,-0.060687340702050535,0.1711269180505694,0.03559513558628602,-0.2530411400411318,0.36544676555704986,-0.0004815392049244754,2.92
0.3532921574630617,-0.5998002786158039,0.22762693274126153,-0.4275944343457612,-0.1337584263350495,0.19090236307180508,-0.17600178807811803,0.34198549674014767,0.006978436501353595,-0.13568945077304187,0.15914420295727788,-0.11063248690508244,-0.01975659377943674,28.7
-1.1739070133007594,-0.34017827062640055,-0.08220175797139478,-0.12883543170040893,0.016115744120678697,-0.06943686508079616,-0.11370032037390491,0.11948077490076962,-0.34318774967839116,-0.030962521364714255,0.042051193404390924,0.14279480592826654,0.0015487311216335964,30.0
-0.10419251230111443,0.3369214045977104,0.9809460806828507,-0.03325662868707604,-0.6084899650469106,0.09206582127278105,-0.03635630368461267,0.22407193619961593,-0.14427357276554023,0.26807855598985336,-0.03383940283302797,-0.2161811589589257,0.47914023831706654,4.2
0.7006421407951929,-0.7653312103145959,-0.16437658283498466,0.9108758917645696,0.5568117446521174,0.22578766806670858,0.10989743666406974,0.09111961154291054,-0.15110648934056534,0.0355394974463578,0.0481191754374887,-0.23203798599647515,0.12493972440030779,1.56
1.081316524136921,0.017576115940032215,-0.1848743462721395,-0.31884170276975177,0.2962236946499607,-0.11055730202951865,0.02998744538027252,0.353546606435285,-0.008435937166775206,-0.12662955770368597,-0.376912456835779,-0.09180906381718458,-0.031126161360687944,15.4
0.8786613336555806,0.46745840868226346,0.6546376264414924,-0.9888417216790037,0.42292540508286935,0.05826264470957631,-0.043363501316884365,0.2150612352483784,-0.22206526391540646,0.15209382164891053,-0.056117738114969895,0.16167447193364415,0.10182523922037234,34.7
-0.6614819062031976,0.12105619765931325,-0.44661388506775745,-0.1042074342584318,0.42972315013817386,0.46577595638150066,0.2876583793004809,0.03143821874414805,0.36786507800867624,0.37478881208330883,-0.019797847213714574,0.03343422536514906,-0.34927742087482905,105.1
0.7259899542302678,-0.17155486830567682,0.43116002720671653,0.8543788896076632,-0.34138744416830036,0.3057554687549407,0.06865648727588182,-0.3049383542877554,0.09224867656959823,0.03545206075009288,-0.3465527664854503,0.020715265810274785,-0.25908733253145416,5.31
-0.9638208878046447,-0.19030718501771934,0.01073703101736364,0.18952544611070749,-0.05457260649068412,0.04208840096623,0.0011994764307933768,0.2781719701138315,-0.27484442681458077,0.015410830967078609,0.10741158406578602,0.052237480756153545,0.02926015483377874,55.0
-1.0480703041326378,0.22353908090570584,-0.1554546133353727,0.230899377438565,0.12302336793769476,-0.006523256237473891,-0.11236766458810175,-0.052831363562505465,-0.02592119951169392,-0.10437860792086973,0.10947246106454858,-0.07200846318590283,-0.07409450545130321,79.9
1.3992236916677083,0.5393270681092934,0.8613927019277305,-0.1892309020116595,0.23199798869190758,0.4080478245218507,-0.5524257769418136,0.03678675545819013,-0.07541273329562478,-0.156229380025214,-0.22162282665753716,-0.0023691260310428597,-0.24120815689052177,5.94
2.433948629111027,1.3598325910305853,-0.25066481847068345,-0.6347955478901568,-0.554097056811532,1.1935256109720815,0.06994718400813983,0.19123837114178713,0.2477633885634149,-0.25380771304358507,0.7121720273296035,-0.010168321519830882,-0.36864998752183853,1.5
-0.9906374574721739,0.29833064862791153,-0.1310370325104933,-0.030383074307477925,-0.06915804170036963,-0.06731204311264724,-0.1811054592185968,-0.17231045481405238,-0.09422284832465147,-0.06742327688264724,-0.02079412765464651,0.05765838236736026,0.02819166221116669,29.2
-0.9575848446036141,-0.7257101181740349,-0.5357138293833004,-0.11527401188919265,0.07830323133678035,0.30502870689633366,0.3897470304961444,0.12347992867282466,0.03318144869198234,-0.14750156620004112,-0.05271042236920248,0.1362528635358795,-0.025791484576073158,65.0
1.8313069000489344,0.5144221945672993,-0.0815218875638888,-0.07411320240420696,-0.36700763456575336,-0.11932022930837875,-0.10549923231148658,0.47258021863585215,0.22969303824060772,0.355784429714748,0.15040121378389437,0.5474207598572916,-0.07932108344359974,3.722
0.42372215822850473,-0.5940011570875438,0.11969130974843996,-0.32598102802300066,-0.1926123718685346,0.2060394569559811,-0.11984590021184083,-0.21127395340681623,0.10588076426294438,-0.21758643719604875,-0.14984866470588235,-0.04075823017090065,0.06818235453871639,25.0
0.9565207630335805,0.819143599460238,1.1373369068188266,0.38725194024098164,-0.6299854827842728,0.3396037888505014,0.07992887165764898,-0.022955767238645036,0.10931501533567453,0.03600707129789054,-0.16750415409617433,-0.4428107906203024,0.223619976264689,8.5
1.8614033907671932,0.39788806675619093,-0.27057133285030555,-0.3407721236675807,-0.08438100671050294,0.1682648400318903,-0.27053556809930995,-0.07490031385541897,0.1872172764654705,0.1748880614726116,-0.18714676529348842,-0.2066493677602089,0.10167571609946412,4.8
0.6921243462901832,-0.7335878477744117,0.18122876797923831,1.0017022957531467,0.5949531083294487,0.5202114734670439,0.18722494134177461,0.5999453116244774,-0.28828904915214815,0.35478938152857753,0.00998498583609235,-0.07476549838139364,-0.1199333738655733,3.7
-1.1364797479537865,-0.16554199773799969,-0.23051240612920776,-0.04499846556137855,0.05939417397358432,0.04956863253488836,-0.17739591621750708,0.04588682457896729,-0.16769854800807643,0.10201379882370043,-0.017580514571579067,0.1259329106978639,-0.03535514148267915,80.0
-0.8591954879788548,0.6653534452866579,0.020414896362811647,0.08257807087656063,-0.013572116398301843,0.02009652425272787,0.07760757555589741,-0.12031378693442761,-0.003879504471615674,-0.03250191977247751,0.024855179566877,-0.10306898370798839,-0.016097961193885253,91.3
-1.1360406816052946,-0.34662387099751657,-0.04630105612191808,-0.11512271272961953,-0.08975331605582546,-0.3054201988332095,-0.20409829375083166,0.11166794889612323,-0.3826940957151522,-0.14298125541721635,0.15536089279781998,-0.10208257897730078,0.10025727120820532,40.0
-0.9640546105116039,0.43075886025380566,-0.055518928486187794,-0.12112436749207264,0.016185153601113764,-0.09359474101541095,-0.07746681657176292,-0.08938068311591989,0.05359193016432933,0.1225209140126826,-0.005678090592454756,-0.07282053055034199,-0.03607813772130088,45.0
0.3276301052509748,-1.0499078523793661,-0.26214348681450605,0.4082036512273592,0.5092225838104412,0.10102481464788693,-0.1034042295893924,-0.06613456154903881,-0.32270691242775185,-0.04679597798269048,-0.013523797322599585,-0.20303720361448357,-0.07805354300868098,5.45
0.20927774505699767,-0.657636230013744,0.9030025689705017,-0.5148747990680044,0.5846452722967516,0.0910868297695979,0.1736801171527135,-0.4063202208606897,0.03208867202737735,-0.0002903374176466519,0.11659586254418987,-0.004860599522499872,0.24308629372101068,15.5
1.2391086016472128,-0.42436927505220107,-0.059426290203336715,-0.50971458130087,-0.05255722323221793,-0.43548666107208955,-0.358844424570395,0.0528771494597319,0.48321651063349397,0.007860598882040451,-0.25277313029098175,-0.010171037340961224,0.039482962507190716,18.01
-0.9571797184689068,0.44178958528900003,-0.0571105869952781,-0.1148864416263031,0.01991373558089473,-0.09347751644031918,-0.07138747366874498,-0.08245062659174326,0.06727573224000463,0.11915293938373468,-0.010899327808164834,-0.07689667241671463,-0.03643603502435047,35.0
-1.1525059877170232,0.1596322280371728,-0.19567332734018125,-0.15254473250355727,0.10928932804692994,-0.09439864898582706,-0.252347834265344,-0.11943724560256413,0.0032227120829990343,0.01630796992712186,0.012300889666929427,0.006113013192004224,-0.06530067373148676,66.0
2.5569625548501667,-0.13332855789211584,-0.8555535802741918,0.36964421870036285,-0.07517198292144225,-0.4764199935881542,-0.335836638394443,0.2417837332209978,0.4450808821084437,-0.06638961800216363,0.42119600090541987,-0.4536784616310947,0.16085593754651634,6.2
-1.0077505221513512,0.003571156300321929,-0.2816081094047867,-0.2932107203708747,-0.011637041484911818,-0.005063922446105519,-0.057043251525294776,-0.10871385193830639,0.20330704356838256,0.006720719512006985,-0.11848280947097921,-0.04046764913577169,0.04123319113212938,43.0
-0.8590790338464883,0.6609746693561898,0.016141911701741344,0.08027813030562023,-0.011857299258306413,0.025864215437074563,0.08785843526166272,-0.12161740725542207,0.00214343273279346,-0.034918265072220435,0.023794353070678422,-0.10647332442093174,-0.01679427305373484,88.1
-0.9488165194376665,0.47583486321080637,-0.05663772685816427,-0.10921685535366173,0.040015863073719286,-0.11067066549320735,-0.06245004334954887,-0.06698267537530495,0.06424517251102606,0.12491164688423659,-0.00682001817099214,-0.08596542009163066,-0.04547121019989703,11.5
0.6739255765851707,-0.6759989672117456,0.6999773154778642,0.6157286357043652,1.0378767266271034,-0.03213245626302145,-0.18846066957461327,-0.34356260901008717,-0.09305819444217121,-0.012281022615580586,0.018809181381418183,-0.06867775624414155,-0.14755682393638528,10.5
0.701065081861825,-0.37683280133470615,0.538323446600253,-0.13458968114069994,0.24072261498510975,0.2562174121945783,-0.0970143681361003,0.06774102566038993,-0.34532033769251747,-0.22179519224809569,-0.05265888504107847,-0.22016262168106168,-0.09155951225495047,1.38
-0.859205495613574,0.6663119704774684,0.021346866866306744,0.08307595488235381,-0.013946385333350887,0.018834338604359915,0.07536554628453428,-0.1200225308741174,-0.005195075856332081,-0.03197161042004298,0.025087023323080125,-0.10231780792283231,-0.015946904390340914,93.1
